Client_ID,Year,Area_Comercial,Area_Hibrida,Area_Residencial,Area_Industrial,BRL_Potencial
Client #1243,2021,2400.0,0,2800.0,0.0,651389.577730176
Client #1578,2021,2400.0,0,2800.0,0.0,651389.577730176
Client #3268,2021,2400.0,0,2800.0,0.0,651389.577730176
Client #91,2020,2200.0,0,3000.0,0.0,650975.813958909
Client #199,2020,2200.0,0,3000.0,0.0,650975.813958909
Client #2544,2021,1200.0,0,3000.0,200.0,650527.782163229
Client #2979,2021,2452.0,0,2768.0,0.0,650177.773332596
Client #50,2020,1400.0,0,1700.0,1000.0,650173.018412743
Client #3077,2021,3000.0,0,2500.0,0.0,648856.627755526
Client #545,2022,1500.0,0,3600.0,0.0,648365.295857
Client #981,2020,1000.0,0,3500.0,0.0,648065.414052691
Client #255,2021,2520.0,0,2720.0,0.0,647575.380847102
Client #1447,2020,1900.0,0,3100.0,0.0,646127.107083647
Client #1613,2021,1588.0,0,3150.0,0.0,645556.204075733
Client #1838,2020,1650.0,0,3200.0,0.0,644833.922620067
Client #1427,2022,2200.0,0,3200.0,0.0,644330.81781929
Client #9,2022,0.0,0,4370.37,0.0,644219.74657394
Client #1021,2021,2300.0,0,2800.0,0.0,643542.718838924
Client #97,2022,2000.0,0,3300.0,0.0,643377.722605904
Client #1467,2021,2500.0,0,2700.0,0.0,642698.402180708
Client #2067,2021,800.0,0,3500.0,0.0,641606.07655519
Client #2830,2021,1833.0,0,3000.0,0.0,639973.956698219
Client #3574,2020,2500.0,0,2800.0,0.0,639340.093239341
Client #3190,2021,1400.0,0,3200.0,0.0,639073.12658054
Client #2075,2021,1500.0,0,3150.0,0.0,638650.968251431
Client #2037,2022,2500.0,0,3000.0,0.0,638390.149354808
Client #2970,2022,2500.0,0,3000.0,0.0,638390.149354808
Client #3048,2022,2500.0,0,3000.0,0.0,638390.149354808
Client #3143,2022,2500.0,0,3000.0,0.0,638390.149354808
Client #442,2021,1800.0,0,3000.0,0.0,637384.493264106
Client #3395,2021,1800.0,0,3000.0,0.0,637384.493264106
Client #422,2020,2000.0,0,3000.0,0.0,636753.724312181
Client #1331,2020,2000.0,0,3000.0,0.0,636753.724312181
Client #1745,2020,2000.0,0,3000.0,0.0,636753.724312181
Client #1794,2020,2000.0,0,3000.0,0.0,636753.724312181
Client #1941,2020,2000.0,0,3000.0,0.0,636753.724312181
Client #2020,2020,2000.0,0,3000.0,0.0,636753.724312181
Client #2930,2020,2000.0,0,3000.0,0.0,636753.724312181
Client #3639,2021,2200.0,0,2800.0,0.0,635695.859947673
Client #2544,2020,1200.0,0,3000.0,200.0,633941.990079976
Client #2067,2020,800.0,0,3500.0,0.0,633843.324405963
Client #3623,2022,2500.0,0,2966.0,0.0,633378.337681309
Client #248,2022,2800.0,0,2800.0,0.0,632449.480890328
Client #321,2022,2800.0,0,2800.0,0.0,632449.480890328
Client #2299,2022,2800.0,0,2800.0,0.0,632449.480890328
Client #215,2020,2400.0,0,2800.0,0.0,632229.048415977
Client #1243,2020,2400.0,0,2800.0,0.0,632229.048415977
Client #1578,2020,2400.0,0,2800.0,0.0,632229.048415977
Client #3268,2020,2400.0,0,2800.0,0.0,632229.048415977
Client #1613,2020,1588.0,0,3150.0,0.0,632182.861032166
Client #2979,2020,2452.0,0,2768.0,0.0,630651.774893781
Client #2865,2022,2000.0,0,3200.0,0.0,628637.100036787
Client #255,2020,2520.0,0,2720.0,0.0,627574.76012815
Client #3190,2020,1400.0,0,3200.0,0.0,627056.310561657
Client #2075,2020,1500.0,0,3150.0,0.0,625925.141587606
Client #3077,2020,3000.0,0,2500.0,0.0,625442.034571671
Client #1021,2020,2300.0,0,2800.0,0.0,625118.003592613
Client #2830,2020,1833.0,0,3000.0,0.0,624878.279457163
Client #3733,2022,1000.0,0,3700.0,0.0,623871.623969861
Client #2397,2022,2500.0,0,2900.0,0.0,623649.526785691
Client #1467,2020,2500.0,0,2700.0,0.0,622855.665644511
Client #442,2020,1800.0,0,3000.0,0.0,622531.634665453
Client #3395,2020,1800.0,0,3000.0,0.0,622531.634665453
Client #1405,2022,400.0,0,4000.0,0.0,621012.338329705
Client #2704,2021,2000.0,0,2800.0,0.0,620002.14216517
Client #3227,2020,0.0,0,800.0,1800.0,618565.039951005
Client #3639,2020,2200.0,0,2800.0,0.0,618006.958769249
Client #91,2022,2200.0,0,3000.0,0.0,614849.572681054
Client #199,2022,2200.0,0,3000.0,0.0,614849.572681054
Client #3557,2021,0.0,0,1075.0,1450.0,614411.076525808
Client #345,2022,1400.0,0,3420.0,0.0,613985.316341337
Client #26,2021,1500.0,0,3000.0,0.0,613843.916590352
Client #1685,2021,1500.0,0,3000.0,0.0,613843.916590352
Client #3654,2021,1500.0,0,3000.0,0.0,613843.916590352
Client #1539,2022,1800.0,0,3200.0,0.0,612943.382254284
Client #3743,2021,1900.0,0,2800.0,0.0,612155.283273919
Client #1187,2021,2000.0,0,2747.0,0.0,611236.983911589
Client #1350,2021,2030.0,0,2730.0,0.0,610779.575724042
Client #501,2022,1800.0,0,3180.0,0.0,609995.257740461
Client #733,2021,2500.0,0,2500.0,0.0,609622.333299269
Client #2349,2021,2500.0,0,2500.0,0.0,609622.333299269
Client #2430,2021,2500.0,0,2500.0,0.0,609622.333299269
Client #3010,2021,2500.0,0,2500.0,0.0,609622.333299269
Client #1991,2021,600.0,0,3400.0,0.0,609374.324331968
Client #3574,2022,2500.0,0,2800.0,0.0,608908.904216574
Client #2390,2021,1000.0,0,3200.0,0.0,607685.691015534
Client #1447,2022,1900.0,0,3100.0,0.0,606049.618576418
Client #589,2021,1800.0,0,2800.0,0.0,604308.424382668
Client #1220,2021,1800.0,0,2800.0,0.0,604308.424382668
Client #2292,2021,1800.0,0,2800.0,0.0,604308.424382668
Client #3077,2022,3000.0,0,2500.0,0.0,603921.330965478
Client #2704,2020,2000.0,0,2800.0,0.0,603784.869122521
Client #1696,2021,2000.0,0,2700.0,0.0,603464.107724451
Client #1827,2021,2419.0,0,2500.0,0.0,603266.377597355
Client #362,2022,1300.0,0,3400.0,0.0,603190.332936262
Client #1991,2020,600.0,0,3400.0,0.0,603136.807164405
Client #2290,2021,300.0,0,3500.0,0.0,602371.782098933
Client #7,2021,0.0,0,3641.97,0.0,602310.252920668
Client #1197,2021,2400.0,0,2500.0,0.0,601775.474408017
Client #26,2020,1500.0,0,3000.0,0.0,601198.500195361
Client #1685,2020,1500.0,0,3000.0,0.0,601198.500195361
Client #3654,2020,1500.0,0,3000.0,0.0,601198.500195361
Client #1838,2022,1650.0,0,3200.0,0.0,601173.093917407
Client #215,2022,2400.0,0,2800.0,0.0,601062.045325322
Client #1243,2022,2400.0,0,2800.0,0.0,601062.045325322
Client #1578,2022,2400.0,0,2800.0,0.0,601062.045325322
Client #3268,2022,2400.0,0,2800.0,0.0,601062.045325322
Client #2979,2022,2452.0,0,2768.0,0.0,600425.412726655
Client #7,2020,0.0,0,3641.97,0.0,600357.907675431
Client #2790,2021,2460.0,0,2460.0,0.0,599868.37596648
Client #422,2022,2000.0,0,3000.0,0.0,599155.854898552
Client #1331,2022,2000.0,0,3000.0,0.0,599155.854898552
Client #1745,2022,2000.0,0,3000.0,0.0,599155.854898552
Client #1794,2022,2000.0,0,3000.0,0.0,599155.854898552
Client #1941,2022,2000.0,0,3000.0,0.0,599155.854898552
Client #2020,2022,2000.0,0,3000.0,0.0,599155.854898552
Client #2930,2022,2000.0,0,3000.0,0.0,599155.854898552
Client #1516,2021,1493.0,0,2914.0,0.0,599071.926848946
Client #255,2022,2520.0,0,2720.0,0.0,598685.77793953
Client #2390,2020,1000.0,0,3200.0,0.0,598612.131268201
Client #2290,2020,300.0,0,3500.0,0.0,598288.100289143
Client #2621,2021,1300.0,0,3000.0,0.0,598150.198807849
Client #3247,2021,1900.0,0,2710.0,0.0,597271.052277271
Client #3743,2020,1900.0,0,2800.0,0.0,596673.824299157
Client #2544,2022,1200.0,0,3000.0,200.0,596605.426015172
Client #1149,2021,700.0,0,3270.0,0.0,595721.738450284
Client #3567,2021,0.0,0,1462.0,1175.0,595604.661722275
Client #3557,2022,0.0,0,1075.0,1450.0,595088.898906088
Client #1187,2020,2000.0,0,2747.0,0.0,595048.122497261
Client #771,2021,2100.0,0,2600.0,0.0,594772.932174983
Client #981,2022,1000.0,0,3500.0,0.0,594390.378831626
Client #1350,2020,2030.0,0,2730.0,0.0,594379.083253149
Client #1467,2022,2500.0,0,2700.0,0.0,594168.281647456
Client #1021,2022,2300.0,0,2800.0,0.0,593215.186434071
Client #1333,2021,1919.0,0,2674.0,0.0,592808.26306795
Client #1211,2021,800.0,0,3200.0,0.0,591991.973233032
Client #552,2021,1000.0,0,3100.0,0.0,591147.656574815
Client #3146,2021,241.0,0,1675.0,980.0,591022.773818458
Client #733,2020,2500.0,0,2500.0,0.0,589886.810454851
Client #2349,2020,2500.0,0,2500.0,0.0,589886.810454851
Client #2430,2020,2500.0,0,2500.0,0.0,589886.810454851
Client #3010,2020,2500.0,0,2500.0,0.0,589886.810454851
Client #1700,2022,0.0,0,4000.0,0.0,589624.9027647
Client #589,2020,1800.0,0,2800.0,0.0,589562.779475793
Client #1220,2020,1800.0,0,2800.0,0.0,589562.779475793
Client #2292,2020,1800.0,0,2800.0,0.0,589562.779475793
Client #1613,2022,1588.0,0,3150.0,0.0,588937.730120272
Client #1149,2020,700.0,0,3270.0,0.0,588818.09611449
Client #2832,2021,2452.0,0,2393.0,0.0,588160.144179898
Client #272,2021,2200.0,0,2510.0,0.0,587735.560069587
Client #1696,2020,2000.0,0,2700.0,0.0,587300.441527691
Client #2621,2020,1300.0,0,3000.0,0.0,586976.410548633
Client #2737,2021,2000.0,0,2600.0,0.0,586926.073283731
Client #1516,2020,1493.0,0,2914.0,0.0,586524.119326172
Client #2734,2021,1875.0,0,2656.0,0.0,586378.79895647
Client #2830,2022,1833.0,0,3000.0,0.0,586051.600550162
Client #3639,2022,2200.0,0,2800.0,0.0,585368.32754282
Client #1228,2021,2400.0,0,2400.0,0.0,585237.439967298
Client #1211,2020,800.0,0,3200.0,0.0,584390.041621473
Client #1827,2020,2419.0,0,2500.0,0.0,584126.864147926
Client #442,2022,1800.0,0,3000.0,0.0,583462.137116049
Client #3395,2022,1800.0,0,3000.0,0.0,583462.137116049
Client #1197,2020,2400.0,0,2500.0,0.0,582775.765631487
Client #1234,2021,1100.0,0,3000.0,0.0,582456.481025347
Client #552,2020,1000.0,0,3100.0,0.0,582127.703673371
Client #2075,2022,1500.0,0,3150.0,0.0,582032.494295971
Client #3247,2020,1900.0,0,2710.0,0.0,581837.83946381
Client #1868,2021,280.0,0,1200.0,1200.0,581774.271663923
Client #3190,2022,1400.0,0,3200.0,0.0,581555.946689279
Client #756,2021,1500.0,0,2800.0,0.0,580767.847708913
Client #1418,2021,1500.0,0,2800.0,0.0,580767.847708913
Client #2790,2020,2460.0,0,2460.0,0.0,580448.621487573
Client #1083,2021,2132.0,0,2497.0,0.0,580249.751546242
Client #2679,2021,1700.0,0,2700.0,0.0,579923.531050697
Client #1123,2021,0.0,0,3500.0,0.0,578831.205425179
Client #2067,2022,800.0,0,3500.0,0.0,578696.661049123
Client #771,2020,2100.0,0,2600.0,0.0,577927.058756225
Client #1333,2020,1919.0,0,2674.0,0.0,577254.54404611
Client #925,2021,1700.0,1200,1500.0,0.0,577039.576332085
Client #1123,2020,0.0,0,3500.0,0.0,576954.965819051
Client #1037,2021,1000.0,0,3000.0,0.0,574609.622134095
Client #1657,2021,1000.0,0,3000.0,0.0,574609.622134095
Client #3378,2021,1000.0,0,3000.0,0.0,574609.622134095
Client #2652,2021,2300.0,0,2380.0,0.0,574082.974187903
Client #1484,2021,2350.0,0,2350.0,0.0,573044.993301313
Client #1234,2020,1100.0,0,3000.0,0.0,572754.320901905
Client #1433,2021,1800.0,0,2600.0,0.0,571232.355501229
Client #2734,2020,1875.0,0,2656.0,0.0,571158.487356761
Client #2737,2020,2000.0,0,2600.0,0.0,570816.013932861
Client #1583,2021,1900.0,0,2550.0,0.0,570810.19717212
Client #1993,2021,2000.0,0,2500.0,0.0,570388.038843012
Client #272,2020,2200.0,0,2510.0,0.0,570202.118744242
Client #2704,2022,2000.0,0,2800.0,0.0,569674.609760317
Client #3567,2022,0.0,0,1462.0,1175.0,569326.500159455
Client #3557,2020,0.0,0,1075.0,1450.0,569263.12321605
Client #2832,2020,2452.0,0,2393.0,0.0,568835.171413168
Client #756,2020,1500.0,0,2800.0,0.0,568229.645005701
Client #1418,2020,1500.0,0,2800.0,0.0,568229.645005701
Client #1228,2020,2400.0,0,2400.0,0.0,566291.338036657
Client #2679,2020,1700.0,0,2700.0,0.0,565967.307057599
Client #1037,2020,1000.0,0,3000.0,0.0,565643.276078541
Client #1657,2020,1000.0,0,3000.0,0.0,565643.276078541
Client #3378,2020,1000.0,0,3000.0,0.0,565643.276078541
Client #158,2021,1300.0,0,2800.0,0.0,565074.129926411
Client #1304,2021,1300.0,0,2800.0,0.0,565074.129926411
Client #733,2022,2500.0,0,2500.0,0.0,564687.036509221
Client #2349,2022,2500.0,0,2500.0,0.0,564687.036509221
Client #2430,2022,2500.0,0,2500.0,0.0,564687.036509221
Client #3010,2022,2500.0,0,2500.0,0.0,564687.036509221
Client #1083,2020,2132.0,0,2497.0,0.0,563223.632677026
Client #3254,2021,2000.0,0,2450.0,0.0,562119.021622652
Client #1187,2022,2000.0,0,2747.0,0.0,561862.079798685
Client #3743,2022,1900.0,0,2800.0,0.0,561827.750869066
Client #3549,2021,1700.0,0,2044.0,300.0,561770.688489524
Client #1350,2022,2030.0,0,2730.0,0.0,561710.23162931
Client #1976,2021,2100.0,0,2400.0,0.0,561696.863293544
Client #3146,2022,241.0,0,1675.0,980.0,560916.124969126
Client #1740,2021,2090.0,0,2400.0,0.0,560912.177404419
Client #136,2021,2300.0,0,2300.0,0.0,560852.546635327
Client #258,2021,2300.0,0,2300.0,0.0,560852.546635327
Client #1868,2022,280.0,0,1200.0,1200.0,560205.3292047
Client #26,2022,1500.0,0,3000.0,0.0,559921.560442295
Client #1685,2022,1500.0,0,3000.0,0.0,559921.560442295
Client #3654,2022,1500.0,0,3000.0,0.0,559921.560442295
Client #173,2021,0.0,0,1200.0,1200.0,559803.066768419
Client #3131,2021,600.0,0,3100.0,0.0,559760.221009809
Client #3567,2020,0.0,0,1462.0,1175.0,558702.49952032
Client #1827,2022,2419.0,0,2500.0,0.0,558331.080807308
Client #3146,2020,241.0,0,1675.0,980.0,558227.239575776
Client #2840,2021,1000.0,0,2900.0,0.0,558071.587693376
Client #1197,2022,2400.0,0,2500.0,0.0,556840.17761797
Client #1433,2020,1800.0,0,2600.0,0.0,556593.924286133
Client #1886,2021,1400.0,0,2700.0,0.0,556382.954376943
Client #2652,2020,2300.0,0,2380.0,0.0,555883.407694327
Client #2790,2022,2460.0,0,2460.0,0.0,555652.043925074
Client #1583,2020,1900.0,0,2550.0,0.0,555462.755312082
Client #1696,2022,2000.0,0,2700.0,0.0,554933.987191199
Client #2018,2021,1800.0,0,2500.0,0.0,554694.321060509
Client #3561,2021,1800.0,0,2500.0,0.0,554694.321060509
Client #1484,2020,2350.0,0,2350.0,0.0,554493.60182756
Client #1993,2020,2000.0,0,2500.0,0.0,554331.586338031
Client #158,2020,1300.0,0,2800.0,0.0,554007.555358973
Client #1304,2020,1300.0,0,2800.0,0.0,554007.555358973
Client #589,2022,1800.0,0,2800.0,0.0,553980.891977814
Client #1220,2022,1800.0,0,2800.0,0.0,553980.891977814
Client #2292,2022,1800.0,0,2800.0,0.0,553980.891977814
Client #1003,2021,2000.0,0,2400.0,0.0,553850.004402293
Client #1556,2021,2000.0,0,2400.0,0.0,553850.004402293
Client #1723,2021,2000.0,0,2400.0,0.0,553850.004402293
Client #3131,2020,600.0,0,3100.0,0.0,553683.524379915
Client #841,2021,1885.0,0,2436.0,0.0,550779.809076013
Client #674,2021,1850.0,0,2450.0,0.0,550348.733285775
Client #2390,2022,1000.0,0,3200.0,0.0,550168.511124273
Client #2840,2020,1000.0,0,2900.0,0.0,549158.848483711
Client #1618,2021,853.0,0,2914.0,0.0,548852.029944937
Client #3247,2022,1900.0,0,2710.0,0.0,548561.19055686
Client #1991,2022,600.0,0,3400.0,0.0,548262.320697503
Client #771,2022,2100.0,0,2600.0,0.0,548040.223513333
Client #3249,2021,1500.0,0,2600.0,0.0,547691.778827475
Client #1558,2021,1700.0,0,2500.0,0.0,546847.462169258
Client #1516,2022,1493.0,0,2914.0,0.0,546695.344910466
Client #3254,2020,2000.0,0,2450.0,0.0,546089.372540616
Client #1240,2021,2100.0,0,2300.0,0.0,545158.828852825
Client #2832,2022,2452.0,0,2393.0,0.0,545148.078092465
Client #1976,2020,2100.0,0,2400.0,0.0,544958.203566565
Client #1146,2021,200.0,0,3200.0,0.0,544910.819885524
Client #1333,2022,1919.0,0,2674.0,0.0,544745.469621315
Client #1886,2020,1400.0,0,2700.0,0.0,544634.172587507
Client #1740,2020,2090.0,0,2400.0,0.0,544247.099084228
Client #2621,2022,1300.0,0,3000.0,0.0,544227.842659792
Client #925,2020,1700.0,1200,1500.0,0.0,543859.992113666
Client #239,2021,1635.0,0,2510.0,0.0,543400.807334017
Client #1768,2021,1650.0,0,2500.0,0.0,542924.032723632
Client #136,2020,2300.0,0,2300.0,0.0,542695.865618463
Client #258,2020,2300.0,0,2300.0,0.0,542695.865618463
Client #272,2022,2200.0,0,2510.0,0.0,542620.522092379
Client #1868,2020,280.0,0,1200.0,1200.0,542183.802771623
Client #1228,2022,2400.0,0,2400.0,0.0,542099.555048852
Client #1146,2020,200.0,0,3200.0,0.0,541723.772681289
Client #1618,2020,853.0,0,2914.0,0.0,541013.432456642
Client #2737,2022,2000.0,0,2600.0,0.0,540193.364622082
Client #2018,2020,1800.0,0,2500.0,0.0,540109.496691303
Client #3561,2020,1800.0,0,2500.0,0.0,540109.496691303
Client #2290,2022,300.0,0,3500.0,0.0,539462.366592866
Client #931,2021,1600.0,0,2500.0,0.0,539000.603278007
Client #1319,2021,1600.0,0,2500.0,0.0,539000.603278007
Client #3549,2020,1700.0,0,2044.0,300.0,538944.398567575
Client #2734,2022,1875.0,0,2656.0,0.0,538639.539646723
Client #173,2022,0.0,0,1200.0,1200.0,538234.124309196
Client #1003,2020,2000.0,0,2400.0,0.0,537847.158743201
Client #1556,2020,2000.0,0,2400.0,0.0,537847.158743201
Client #1723,2020,2000.0,0,2400.0,0.0,537847.158743201
Client #300,2021,2000.0,0,2300.0,0.0,537311.969961573
Client #2479,2021,2000.0,0,2300.0,0.0,537311.969961573
Client #1149,2022,700.0,0,3270.0,0.0,536946.370248901
Client #7,2022,0.0,0,3641.97,0.0,536849.051780488
Client #325,2021,2200.0,0,2200.0,0.0,536467.653303356
Client #467,2021,2200.0,0,2200.0,0.0,536467.653303356
Client #1473,2021,2200.0,0,2200.0,0.0,536467.653303356
Client #2473,2021,2200.0,0,2200.0,0.0,536467.653303356
Client #2741,2021,2200.0,0,2200.0,0.0,536467.653303356
Client #3181,2021,2200.0,0,2200.0,0.0,536467.653303356
Client #841,2020,1885.0,0,2436.0,0.0,535603.851130471
Client #552,2022,1000.0,0,3100.0,0.0,535427.888555156
Client #674,2020,1850.0,0,2450.0,0.0,535422.80530557
Client #2039,2021,500.0,0,3000.0,0.0,535375.327677839
Client #1083,2022,2132.0,0,2497.0,0.0,535368.377112343
Client #3249,2020,1500.0,0,2600.0,0.0,535260.789816041
Client #1211,2022,800.0,0,3200.0,0.0,534474.793341771
Client #1558,2020,1700.0,0,2500.0,0.0,532998.451867939
Client #1789,2021,1250.0,0,2625.0,0.0,532209.140209526
Client #2679,2022,1700.0,0,2700.0,0.0,531393.410517445
Client #2652,2022,2300.0,0,2380.0,0.0,531304.571643777
Client #352,2021,1500.0,0,2500.0,0.0,531153.744386755
Client #846,2021,1500.0,0,2500.0,0.0,531153.744386755
Client #867,2021,1500.0,0,2500.0,0.0,531153.744386755
Client #2717,2021,1500.0,0,2500.0,0.0,531153.744386755
Client #2925,2021,1500.0,0,2500.0,0.0,531153.744386755
Client #3210,2021,1500.0,0,2500.0,0.0,531153.744386755
Client #3563,2021,1500.0,0,2500.0,0.0,531153.744386755
Client #1484,2022,2350.0,0,2350.0,0.0,530805.814318668
Client #756,2022,1500.0,0,2800.0,0.0,530440.31530406
Client #1418,2022,1500.0,0,2800.0,0.0,530440.31530406
Client #1038,2021,1700.0,0,2400.0,0.0,530309.427728539
Client #2419,2021,1700.0,0,2400.0,0.0,530309.427728539
Client #2039,2020,500.0,0,3000.0,0.0,530088.051961721
Client #239,2020,1635.0,0,2510.0,0.0,530024.715492235
Client #1183,2021,1900.0,0,2300.0,0.0,529465.111070322
Client #1768,2020,1650.0,0,2500.0,0.0,529442.929456257
Client #847,2021,2100.0,0,2200.0,0.0,528620.794412105
Client #3334,2021,2100.0,0,2200.0,0.0,528620.794412105
Client #1234,2022,1100.0,0,3000.0,0.0,528534.12487729
Client #1240,2020,2100.0,0,2300.0,0.0,528473.775971735
Client #2680,2021,2165.0,0,2165.0,0.0,527932.940637167
Client #931,2020,1600.0,0,2500.0,0.0,525887.407044575
Client #1319,2020,1600.0,0,2500.0,0.0,525887.407044575
Client #412,2021,800.0,0,2800.0,0.0,525839.835470154
Client #1993,2022,2000.0,0,2500.0,0.0,525452.742052964
Client #3549,2022,1700.0,0,2044.0,300.0,525031.589833981
Client #1583,2022,1900.0,0,2550.0,0.0,524976.194446272
Client #1433,2022,1800.0,0,2600.0,0.0,524499.646839579
Client #1194,2021,2150.0,0,2150.0,0.0,524275.206637371
Client #3614,2021,2150.0,0,2150.0,0.0,524275.206637371
Client #2251,2021,1833.0,0,2300.0,0.0,524207.715613183
Client #2697,2021,2000.0,0,2220.0,0.0,524081.542408998
Client #3776,2021,2000.0,0,2220.0,0.0,524081.542408998
Client #1907,2021,1500.0,0,2450.0,0.0,522884.727166396
Client #3200,2021,1600.0,0,2400.0,0.0,522462.568837287
Client #173,2020,0.0,0,1200.0,1200.0,522272.877266204
Client #750,2021,1800.0,0,2300.0,0.0,521618.25217907
Client #1964,2021,1800.0,0,2300.0,0.0,521618.25217907
Client #1789,2020,1250.0,0,2625.0,0.0,521604.284656338
Client #300,2020,2000.0,0,2300.0,0.0,521362.731148371
Client #2479,2020,2000.0,0,2300.0,0.0,521362.731148371
Client #2445,2021,2000.0,0,2200.0,0.0,520773.935520854
Client #2706,2021,2000.0,0,2200.0,0.0,520773.935520854
Client #2899,2021,2000.0,0,2200.0,0.0,520773.935520854
Client #1037,2022,1000.0,0,3000.0,0.0,520687.265986038
Client #1657,2022,1000.0,0,3000.0,0.0,520687.265986038
Client #3378,2022,1000.0,0,3000.0,0.0,520687.265986038
Client #2601,2021,720.0,0,2805.0,0.0,520389.250079189
Client #1441,2021,300.0,0,3000.0,0.0,519681.609895336
Client #136,2022,2300.0,0,2300.0,0.0,519512.073588483
Client #258,2022,2300.0,0,2300.0,0.0,519512.073588483
Client #325,2020,2200.0,0,2200.0,0.0,519100.393200269
Client #467,2020,2200.0,0,2200.0,0.0,519100.393200269
Client #1473,2020,2200.0,0,2200.0,0.0,519100.393200269
Client #2473,2020,2200.0,0,2200.0,0.0,519100.393200269
Client #2741,2020,2200.0,0,2200.0,0.0,519100.393200269
Client #3181,2020,2200.0,0,2200.0,0.0,519100.393200269
Client #352,2020,1500.0,0,2500.0,0.0,518776.362221211
Client #846,2020,1500.0,0,2500.0,0.0,518776.362221211
Client #867,2020,1500.0,0,2500.0,0.0,518776.362221211
Client #2717,2020,1500.0,0,2500.0,0.0,518776.362221211
Client #2925,2020,1500.0,0,2500.0,0.0,518776.362221211
Client #3210,2020,1500.0,0,2500.0,0.0,518776.362221211
Client #3563,2020,1500.0,0,2500.0,0.0,518776.362221211
Client #1976,2022,2100.0,0,2400.0,0.0,518558.978375098
Client #412,2020,800.0,0,2800.0,0.0,518452.331242153
Client #3254,2022,2000.0,0,2450.0,0.0,518082.430768406
Client #3605,2021,700.0,0,2800.0,0.0,517992.976578903
Client #1740,2022,2090.0,0,2400.0,0.0,517774.292485973
Client #1038,2020,1700.0,0,2400.0,0.0,516514.024273109
Client #2419,2020,1700.0,0,2400.0,0.0,516514.024273109
Client #1123,2022,0.0,0,3500.0,0.0,515921.789919112
Client #1441,2020,300.0,0,3000.0,0.0,515865.962314993
Client #3468,2021,1300.0,0,2500.0,0.0,515460.026604253
Client #158,2022,1300.0,0,2800.0,0.0,514746.597521557
Client #1304,2022,1300.0,0,2800.0,0.0,514746.597521557
Client #1183,2020,1900.0,0,2300.0,0.0,514251.686325007
Client #3536,2021,1700.0,0,2300.0,0.0,513771.393287819
Client #2601,2020,720.0,0,2805.0,0.0,513587.716763203
Client #1718,2021,1800.0,0,2250.0,0.0,513349.234958711
Client #847,2020,2100.0,0,2200.0,0.0,511989.348376905
Client #3334,2020,2100.0,0,2200.0,0.0,511989.348376905
Client #3605,2020,700.0,0,2800.0,0.0,511341.286418789
Client #2680,2020,2165.0,0,2165.0,0.0,510841.977853901
Client #1003,2022,2000.0,0,2400.0,0.0,510712.119483847
Client #1556,2022,2000.0,0,2400.0,0.0,510712.119483847
Client #1723,2022,2000.0,0,2400.0,0.0,510712.119483847
Client #2740,2021,2121.0,0,2081.0,0.0,510588.373794812
Client #1907,2020,1500.0,0,2450.0,0.0,510534.148423796
Client #2018,2022,1800.0,0,2500.0,0.0,509759.024270462
Client #3561,2022,1800.0,0,2500.0,0.0,509759.024270462
Client #2251,2020,1833.0,0,2300.0,0.0,509487.286293353
Client #3200,2020,1600.0,0,2400.0,0.0,509402.979449745
Client #1487,2021,700.0,0,2743.0,0.0,508566.296947693
Client #2697,2020,2000.0,0,2220.0,0.0,508175.189072507
Client #3776,2020,2000.0,0,2220.0,0.0,508175.189072507
Client #1886,2022,1400.0,0,2700.0,0.0,507852.833843691
Client #163,2021,1200.0,0,2500.0,0.0,507613.167713001
Client #821,2021,1200.0,0,2500.0,0.0,507613.167713001
Client #1671,2021,1200.0,0,2500.0,0.0,507613.167713001
Client #1194,2020,2150.0,0,2150.0,0.0,507302.656991172
Client #3614,2020,2150.0,0,2150.0,0.0,507302.656991172
Client #750,2020,1800.0,0,2300.0,0.0,507140.641501643
Client #1964,2020,1800.0,0,2300.0,0.0,507140.641501643
Client #841,2022,1885.0,0,2436.0,0.0,506994.85588379
Client #674,2022,1850.0,0,2450.0,0.0,506312.142431529
Client #2840,2022,1000.0,0,2900.0,0.0,505946.643416921
Client #2662,2021,1000.0,0,2580.0,0.0,505149.877483074
Client #1407,2021,1800.0,0,2200.0,0.0,505080.217738351
Client #3304,2021,1800.0,0,2200.0,0.0,505080.217738351
Client #2445,2020,2000.0,0,2200.0,0.0,504878.303553541
Client #2706,2020,2000.0,0,2200.0,0.0,504878.303553541
Client #2899,2020,2000.0,0,2200.0,0.0,504878.303553541
Client #3468,2020,1300.0,0,2500.0,0.0,504554.272574483
Client #3131,2022,600.0,0,3100.0,0.0,504040.45299015
Client #1240,2022,2100.0,0,2300.0,0.0,503818.355805981
Client #1487,2020,700.0,0,2743.0,0.0,501945.162689736
Client #1558,2022,1700.0,0,2500.0,0.0,501912.16537921
Client #3249,2022,1500.0,0,2600.0,0.0,500959.070165825
Client #3536,2020,1700.0,0,2300.0,0.0,500029.596678279
Client #1718,2020,1800.0,0,2250.0,0.0,498898.427704228
Client #3363,2021,213.0,0,2914.0,0.0,498632.133040929
Client #239,2022,1635.0,0,2510.0,0.0,498285.769356809
Client #131,2021,1500.0,0,2300.0,0.0,498077.675505316
Client #2880,2021,1500.0,0,2300.0,0.0,498077.675505316
Client #1768,2022,1650.0,0,2500.0,0.0,497988.735933585
Client #163,2020,1200.0,0,2500.0,0.0,497443.227751119
